date,replies_count,retweets_count,likes_count
2020-05-07,16,36,65
2020-05-07,26,81,413
2020-05-07,24,31,195
2020-05-07,8,21,38
2020-05-07,16,64,190
2020-05-07,8,26,76
2020-05-07,59,52,91
2020-05-07,286,265,425
2020-05-07,261,27,93
2020-05-07,20,49,109
2020-05-07,7,46,150
2020-05-06,22,51,115
2020-05-06,20,81,337
2020-05-06,20,53,94
2020-05-06,33,106,577
2020-05-06,54,31,57
2020-05-06,11,36,145
2020-05-06,201,30,58
2020-05-06,9,44,135
2020-05-06,11,31,156
2020-05-06,127,303,438
2020-05-06,966,100,359
2020-05-06,48,156,544
2020-05-06,188,186,461
2020-05-06,142,15,49
2020-05-06,23,88,447
2020-05-06,20,88,313
2020-05-05,153,135,592
2020-05-05,63,102,203
2020-05-05,41,57,102
2020-05-05,24,61,267
2020-05-05,75,264,515
2020-05-05,16,17,38
2020-05-05,15,50,145
2020-05-05,857,121,629
2020-05-05,11,32,156
2020-05-05,19,112,226
2020-05-04,23,36,107
2020-05-04,50,341,728
2020-05-04,12,48,144
2020-05-04,19,52,207
2020-05-04,39,81,172
2020-05-04,18,21,76
2020-05-04,50,139,616
2020-05-04,415,128,406
2020-05-04,342,1044,1671
2020-05-04,105,30,150
2020-05-04,166,830,2394
2020-05-03,119,80,420
2020-05-03,13,65,186
2020-05-03,82,112,185
2020-05-03,276,280,902
2020-05-03,56,204,521
2020-05-03,1367,639,1008
2020-05-03,101,114,258
2020-05-03,196,35,104
2020-05-03,102,93,123
2020-05-03,117,459,1302
2020-05-03,63,97,165
2020-05-03,47,198,828
2020-05-03,9,56,186
2020-05-02,57,198,493
2020-05-02,56,313,1129
2020-05-02,20,148,773
2020-05-02,88,490,882
2020-05-02,34,70,166
2020-05-02,60,375,1035
2020-05-02,46,153,260
2020-05-02,251,88,173
2020-05-02,8,11,43
2020-05-02,99,269,426
2020-05-02,72,205,414
2020-05-02,16,30,56
2020-05-02,19,21,42
2020-05-02,386,32,86
2020-05-02,37,358,875
2020-05-02,93,464,921
2020-05-02,6,45,279
2020-05-02,36,92,268
2020-05-02,17,40,100
2020-05-02,272,245,370
2020-05-01,123,162,474
2020-05-01,53,157,633
2020-05-01,122,181,410
2020-05-01,166,46,92
2020-05-01,224,304,345
2020-05-01,146,131,376
2020-05-01,35,160,623
2020-05-01,171,61,159
2020-04-30,17,30,54
2020-04-30,72,153,393
2020-04-30,26,93,288
2020-04-30,25,13,53
2020-04-30,200,112,355
2020-04-30,100,299,1117
2020-04-30,402,345,876
2020-04-30,179,596,954
2020-04-30,16,95,347
2020-04-29,13,26,89
2020-04-29,11,68,253
2020-04-29,96,56,238
2020-04-29,46,190,247
2020-04-29,16,32,54
2020-04-29,560,50,117
2020-04-29,74,121,236
2020-04-29,34,79,321
2020-04-29,29,33,69
2020-04-29,40,128,432
2020-04-29,178,119,334
2020-04-28,127,1466,2634
2020-04-28,9,17,20
2020-04-28,10,43,64
2020-04-28,20,46,200
2020-04-28,85,79,273
2020-04-28,117,117,248
2020-04-28,152,185,307
2020-04-28,41,74,347
2020-04-28,48,147,577
2020-04-28,68,62,133
2020-04-28,101,378,1469
2020-04-27,26,93,294
2020-04-27,42,155,283
2020-04-27,51,377,1204
2020-04-27,66,379,1330
2020-04-27,19,17,108
2020-04-27,265,149,477
2020-04-27,5,24,125
2020-04-27,12,42,121
2020-04-27,59,117,268
2020-04-27,26,63,296
2020-04-27,275,1397,3032
2020-04-27,175,883,1886
2020-04-27,15,51,106
2020-04-26,26,115,308
2020-04-26,14,35,213
2020-04-26,41,278,471
2020-04-26,27,117,301
2020-04-26,216,143,433
2020-04-26,26,93,164
2020-04-26,13,75,223
2020-04-26,151,48,154
2020-04-26,101,119,307
2020-04-26,545,393,1106
2020-04-26,34,166,218
2020-04-25,39,86,187
2020-04-25,53,156,264
2020-04-25,22,153,244
2020-04-25,205,74,413
2020-04-25,61,313,1346
2020-04-25,80,25,69
2020-04-25,161,644,765
2020-04-25,47,58,158
2020-04-25,117,390,694
2020-04-25,41,240,560
2020-04-25,28,42,84
2020-04-25,7,31,148
2020-04-25,12,22,140
2020-04-24,9,17,101
2020-04-24,900,232,362
2020-04-24,680,411,2836
2020-04-24,69,161,325
2020-04-24,42,27,127
2020-04-24,466,76,190
2020-04-24,84,153,369
2020-04-24,481,85,202
2020-04-24,15,63,122
2020-04-24,27,30,126
2020-04-24,32,77,327
2020-04-24,40,48,130
2020-04-24,175,202,363
2020-04-24,89,509,1883
2020-04-23,86,79,485
2020-04-23,359,409,781
2020-04-23,50,192,329
2020-04-23,607,96,281
2020-04-23,44,129,450
2020-04-23,166,38,85
2020-04-23,46,168,293
2020-04-23,795,86,286
2020-04-23,56,381,1210
2020-04-23,59,65,157
2020-04-23,88,217,247
2020-04-23,416,54,176
2020-04-23,46,109,170
2020-04-23,18,22,57
2020-04-23,44,195,547
2020-04-22,14,82,209
2020-04-22,51,125,381
2020-04-22,197,85,333
2020-04-22,127,25,62
2020-04-22,82,196,870
2020-04-22,52,182,639
2020-04-22,15,37,87
2020-04-22,42,86,152
2020-04-22,82,91,286
2020-04-22,21,28,55
2020-04-22,28,16,50
2020-04-22,72,437,1981
2020-04-22,38,56,213
2020-04-22,88,309,322
2020-04-22,421,74,150
2020-04-21,41,187,491
2020-04-21,179,508,678
2020-04-21,141,374,1076
2020-04-21,46,110,309
2020-04-21,92,158,574
2020-04-21,14,41,128
2020-04-21,191,455,1215
2020-04-21,19,34,63
2020-04-21,18,105,366
2020-04-21,15,100,386
2020-04-21,23,57,235
2020-04-21,82,47,70
2020-04-21,39,136,506
2020-04-21,150,20,76
2020-04-21,57,121,463
2020-04-21,73,228,640
2020-04-21,371,41,138
2020-04-21,63,268,1000
2020-04-21,15,40,94
2020-04-20,14,20,48
2020-04-20,61,177,330
2020-04-20,233,274,308
2020-04-20,105,446,2576
2020-04-20,360,383,904
2020-04-20,16,23,97
2020-04-20,30,167,463
2020-04-20,39,87,162
2020-04-20,21,35,145
2020-04-20,29,98,185
2020-04-20,32,196,369
2020-04-19,49,409,917
2020-04-19,20,95,362
2020-04-19,52,201,701
2020-04-19,99,81,251
2020-04-19,12,29,94
2020-04-19,21,38,157
2020-04-19,805,128,319
2020-04-19,35,118,192
2020-04-19,70,476,1079
2020-04-19,145,80,266
2020-04-19,243,46,137
2020-04-19,611,42,175
2020-04-19,6,40,157
2020-04-19,50,218,355
2020-04-19,40,177,344
2020-04-19,9,30,78
2020-04-19,7,30,170
2020-04-19,24,127,343
2020-04-19,2356,201,643
2020-04-18,14,57,412
2020-04-18,122,106,554
2020-04-18,6,25,74
2020-04-18,1155,67,248
2020-04-18,30,101,278
2020-04-18,775,69,188
2020-04-18,28,86,135
2020-04-18,72,203,341
2020-04-18,207,93,186
2020-04-18,61,97,237
2020-04-17,32,118,347
2020-04-17,30,153,556
2020-04-17,1841,168,431
2020-04-17,8,41,144
2020-04-17,12,25,56
2020-04-17,236,228,309
2020-04-17,38,109,205
2020-04-17,102,86,221
2020-04-17,271,230,375
2020-04-16,26,67,295
2020-04-16,41,129,244
2020-04-16,27,41,152
2020-04-16,16,45,163
2020-04-16,89,247,983
2020-04-16,239,163,650
2020-04-16,10,26,53
2020-04-16,14,15,31
2020-04-16,235,53,144
2020-04-16,248,540,1285
2020-04-16,19,25,61
2020-04-16,127,68,170
2020-04-16,35,64,96
2020-04-16,23,96,400
2020-04-16,93,40,66
2020-04-15,131,554,2362
2020-04-15,622,565,1744
2020-04-15,124,207,530
2020-04-15,12,23,81
2020-04-15,144,99,273
2020-04-15,17,90,138
2020-04-15,24,112,166
2020-04-15,21,67,190
2020-04-15,61,118,360
2020-04-15,144,229,562
2020-04-15,594,514,1476
2020-04-15,13,65,397
2020-04-15,517,51,150
2020-04-15,34,80,266
2020-04-15,27,117,256
2020-04-14,51,64,197
2020-04-14,55,55,125
2020-04-14,36,78,116
2020-04-14,76,1115,1988
2020-04-14,686,43,165
2020-04-14,16,23,105
2020-04-14,34,80,130
2020-04-14,6,23,63
2020-04-14,36,50,130
2020-04-14,28,131,323
2020-04-14,26,44,88
2020-04-14,11,19,30
2020-04-14,93,152,439
2020-04-14,18,88,235
2020-04-14,46,69,141
2020-04-14,34,77,195
2020-04-14,12,22,62
2020-04-14,26,134,827
2020-04-14,22,24,60
2020-04-14,35,21,49
2020-04-13,40,164,343
2020-04-13,33,169,429
2020-04-13,20,83,196
2020-04-13,22,37,143
2020-04-13,10,16,38
2020-04-13,327,269,680
2020-04-13,18,38,134
2020-04-13,19,86,157
2020-04-13,34,43,146
2020-04-13,61,68,244
2020-04-13,46,53,184
2020-04-13,40,142,505
2020-04-13,63,91,249
2020-04-13,97,49,127
2020-04-13,41,124,262
2020-04-13,45,92,344
2020-04-13,60,122,184
2020-04-13,124,108,192
2020-04-12,16,41,72
2020-04-12,7,52,289
2020-04-12,19,200,986
2020-04-12,69,82,116
2020-04-12,10,48,210
2020-04-12,72,133,272
2020-04-12,16,40,175
2020-04-12,113,119,194
2020-04-12,2761,242,658
2020-04-12,496,452,1127
2020-04-12,26,146,583
2020-04-12,13,51,208
2020-04-12,22,70,353
2020-04-12,30,55,104
2020-04-12,39,39,57
2020-04-12,21,72,186
2020-04-12,129,93,152
2020-04-11,88,76,188
2020-04-11,49,145,703
2020-04-11,30,235,1036
2020-04-11,53,58,198
2020-04-11,12,15,53
2020-04-11,8,31,103
2020-04-11,84,231,832
2020-04-11,129,412,1151
2020-04-11,5,50,206
2020-04-11,11,17,52
2020-04-11,45,71,172
2020-04-11,29,100,328
2020-04-11,27,225,423
2020-04-11,42,258,1501
2020-04-10,84,80,364
2020-04-10,287,43,117
2020-04-10,26,50,107
2020-04-10,64,71,159
2020-04-10,32,43,136
2020-04-10,418,92,496
2020-04-10,204,100,168
2020-04-10,103,24,83
2020-04-10,46,85,152
2020-04-10,35,44,72
2020-04-10,59,234,572
2020-04-10,15,26,121
2020-04-10,70,62,126
2020-04-10,308,86,235
2020-04-10,29,91,259
2020-04-10,76,485,1523
2020-04-10,108,249,597
2020-04-10,1629,158,426
2020-04-10,20,25,82
2020-04-10,23,59,92
2020-04-09,41,63,275
2020-04-09,9,62,185
2020-04-09,41,49,168
2020-04-09,61,84,396
2020-04-09,18,29,121
2020-04-09,157,217,1148
2020-04-09,30,60,169
2020-04-09,58,171,474
2020-04-09,25,24,57
2020-04-09,17,24,82
2020-04-09,770,774,3709
2020-04-09,52,147,397
2020-04-09,14,30,44
2020-04-09,134,730,1784
2020-04-09,48,41,90
2020-04-09,43,129,398
2020-04-09,11,111,394
2020-04-09,14,26,55
2020-04-08,39,30,140
2020-04-08,97,536,2061
2020-04-08,36,65,182
2020-04-08,24,57,94
2020-04-08,22,51,92
2020-04-08,20,106,176
2020-04-08,65,409,1752
2020-04-08,10,48,163
2020-04-08,104,86,216
2020-04-08,16,46,122
2020-04-08,746,179,344
2020-04-08,50,174,400
2020-04-08,27,188,527
2020-04-08,174,117,154
2020-04-08,138,286,893
2020-04-07,36,97,165
2020-04-07,33,52,115
2020-04-07,72,386,1252
2020-04-07,89,1405,3339
2020-04-07,20,43,133
2020-04-07,24,46,65
2020-04-07,15,51,82
2020-04-07,303,162,464
2020-04-07,261,155,185
2020-04-07,261,162,172
2020-04-07,66,327,1159
2020-04-07,158,736,1909
2020-04-07,25,48,180
2020-04-07,7,49,151
2020-04-06,19,54,141
2020-04-06,772,1753,2933
2020-04-06,24,57,146
2020-04-06,75,39,60
2020-04-06,189,125,439
2020-04-06,55,62,167
2020-04-06,295,569,856
2020-04-06,73,33,64
2020-04-06,33,51,114
2020-04-06,114,30,72
2020-04-06,37,150,613
2020-04-06,15,68,257
2020-04-06,6,27,129
2020-04-06,30,16,49
2020-04-06,108,67,229
2020-04-06,10,130,555
2020-04-06,7,45,61
2020-04-05,106,72,174
2020-04-05,13,68,379
2020-04-05,32,69,173
2020-04-05,11,80,343
2020-04-05,79,463,1877
2020-04-05,314,88,239
2020-04-05,44,159,289
2020-04-05,272,280,733
2020-04-05,729,112,323
2020-04-05,40,26,73
2020-04-05,69,74,201
2020-04-05,127,329,519
2020-04-05,35,87,334
2020-04-05,35,78,336
2020-04-05,142,95,281
2020-04-05,36,58,167
2020-04-05,35,68,172
2020-04-05,167,143,271
2020-04-05,74,592,1197
2020-04-05,34,72,124
2020-04-05,969,226,556
2020-04-05,21,75,371
2020-04-05,83,103,556
2020-04-05,22,58,185
2020-04-04,101,141,186
2020-04-04,56,40,135
2020-04-04,34,38,61
2020-04-04,31,33,127
2020-04-04,15,48,67
2020-04-04,47,201,448
2020-04-04,421,44,134
2020-04-04,17,38,102
2020-04-04,23,49,147
2020-04-04,36,275,614
2020-04-04,31,119,251
2020-04-04,55,30,99
2020-04-04,19,57,155
2020-04-04,39,196,318
2020-04-04,32,49,106
2020-04-04,28,113,543
2020-04-04,10,37,158
2020-04-04,64,35,122
2020-04-03,47,247,1059
2020-04-03,35,193,808
2020-04-03,145,36,140
2020-04-03,667,392,905
2020-04-03,15,31,174
2020-04-03,25,119,325
2020-04-03,46,140,279
2020-04-03,20,30,115
2020-04-03,28,85,129
2020-04-03,71,38,105
2020-04-03,30,160,383
2020-04-03,29,27,80
2020-04-03,616,190,636
2020-04-03,16,99,173
2020-04-03,97,48,124
2020-04-03,20,49,127
2020-04-03,33,54,85
2020-04-03,181,19,64
2020-04-03,61,268,473
2020-04-03,65,61,107
2020-04-03,50,171,344
2020-04-03,112,69,100
2020-04-03,91,57,84
2020-04-03,202,293,573
2020-04-03,117,121,615
2020-04-02,147,151,286
2020-04-02,38,278,450
2020-04-02,20,122,176
2020-04-02,13,36,61
2020-04-02,776,489,1063
2020-04-02,148,897,2580
2020-04-02,937,461,1818
2020-04-02,178,274,379
2020-04-02,49,44,109
2020-04-02,21,115,153
2020-04-02,411,510,1431
2020-04-02,42,115,519
2020-04-02,461,3434,10838
2020-04-02,61,240,378
2020-04-02,15,83,453
2020-04-02,32,30,55
2020-04-02,62,312,650
2020-04-02,81,485,1478
2020-04-02,17,45,167
2020-04-02,61,101,137
2020-04-01,201,172,349
2020-04-01,51,76,320
2020-04-01,83,421,1210
2020-04-01,360,166,194
2020-04-01,410,113,234
2020-04-01,17,41,157
2020-04-01,17,52,81
2020-04-01,19,67,140
2020-04-01,23,59,142
2020-04-01,55,248,1186
2020-04-01,43,76,179
2020-04-01,65,168,347
2020-04-01,46,75,125
2020-04-01,521,117,270
2020-04-01,23,104,242
2020-04-01,20,128,322
2020-04-01,10,62,181
2020-04-01,71,37,96
2020-03-31,7,31,73
2020-03-31,70,171,332
2020-03-31,38,33,67
2020-03-31,61,156,807
2020-03-31,29,214,646
2020-03-31,70,191,371
2020-03-31,34,21,65
2020-03-31,30,47,124
2020-03-31,40,96,397
2020-03-31,85,123,379
2020-03-31,10,26,89
2020-03-31,28,21,45
2020-03-31,67,123,350
2020-03-31,26,116,360
2020-03-31,27,175,627
2020-03-31,57,121,328
2020-03-31,18,78,351
2020-03-31,12,33,79
2020-03-31,135,215,576
2020-03-31,1142,757,1916
2020-03-31,164,183,519
2020-03-31,69,24,82
2020-03-31,22,30,74
2020-03-31,25,145,278
2020-03-31,96,54,110
2020-03-31,102,376,1115
2020-03-30,141,581,905
2020-03-30,46,117,374
2020-03-30,21,29,102
2020-03-30,168,152,292
2020-03-30,61,110,171
2020-03-30,28,138,658
2020-03-30,46,33,84
2020-03-30,113,259,788
2020-03-30,18,90,505
2020-03-30,8,39,127
2020-03-30,1216,282,776
2020-03-30,56,75,133
2020-03-30,20,48,115
2020-03-30,16,51,110
2020-03-30,48,96,150
2020-03-30,312,89,210
2020-03-29,16,63,288
2020-03-29,48,210,985
2020-03-29,44,42,96
2020-03-29,30,60,198
2020-03-29,62,64,288
2020-03-29,381,110,248
2020-03-29,23,36,56
2020-03-29,47,70,115
2020-03-29,22,49,85
2020-03-29,660,597,942
2020-03-29,66,188,206
2020-03-29,105,117,167
2020-03-28,184,768,2040
2020-03-28,35,93,148
2020-03-28,35,73,253
2020-03-28,44,440,1650
2020-03-28,211,1132,3332
2020-03-28,343,235,495
2020-03-28,41,54,91
2020-03-28,35,64,71
2020-03-28,32,53,105
2020-03-28,30,36,90
2020-03-28,43,64,150
2020-03-28,34,72,94
2020-03-28,182,211,701
2020-03-28,28,222,584
2020-03-28,66,525,1907
2020-03-28,27,22,58
2020-03-28,26,40,92
2020-03-28,27,36,119
2020-03-27,26,38,101
2020-03-27,21,52,104
2020-03-27,76,137,259
2020-03-27,1084,968,2686
2020-03-27,1423,108,326
2020-03-27,64,272,1160
2020-03-27,93,77,153
2020-03-27,39,102,340
2020-03-27,15,32,119
2020-03-27,54,29,107
2020-03-27,12,27,46
2020-03-27,40,27,81
2020-03-27,11,40,75
2020-03-27,70,332,689
2020-03-27,33,49,49
2020-03-27,15,61,170
2020-03-27,4,12,30
2020-03-27,23,52,71
2020-03-27,21,20,55
2020-03-27,17,27,51
2020-03-27,7,40,136
2020-03-27,1538,123,328
2020-03-26,11,24,94
2020-03-26,12,80,239
2020-03-26,160,218,625
2020-03-26,42,131,567
2020-03-26,56,245,669
2020-03-26,29,60,97
2020-03-26,106,771,2217
2020-03-26,14,44,149
2020-03-26,134,89,89
2020-03-26,151,1234,3002
2020-03-26,64,227,743
2020-03-26,22,116,255
2020-03-26,19,76,167
2020-03-26,33,136,202
2020-03-26,19,23,80
2020-03-26,19,42,145
2020-03-26,39,201,564
2020-03-26,17,56,178
2020-03-26,605,449,866
2020-03-25,172,53,80
2020-03-25,70,208,875
2020-03-25,46,261,745
2020-03-25,15,62,86
2020-03-25,55,98,151
2020-03-25,175,678,1146
2020-03-25,496,90,244
2020-03-25,18,23,110
2020-03-25,29,110,313
2020-03-25,28,36,113
2020-03-25,44,76,143
