date,replies_count,retweets_count,likes_count
2020-04-08,11,55,315
2020-04-08,7,82,364
2020-04-08,2,46,204
2020-04-08,6,50,230
2020-04-08,41,169,447
2020-04-07,15,25,78
2020-04-07,11,46,112
2020-04-07,20,104,185
2020-04-07,12,89,338
2020-04-07,5,73,247
2020-04-07,2,89,275
2020-04-07,4,54,182
2020-04-07,8,61,216
2020-04-07,4,67,216
2020-04-07,8,80,234
2020-04-07,2,48,192
2020-04-07,36,335,881
2020-04-07,68,198,582
2020-04-07,11,186,493
2020-04-07,97,470,1060
2020-04-07,47,134,564
2020-04-07,2,20,101
2020-04-07,3,24,89
2020-04-07,15,84,155
2020-04-07,13,136,546
2020-04-07,42,654,2238
2020-04-07,20,218,387
2020-04-06,25,161,1081
2020-04-06,84,559,3567
2020-04-06,18,60,172
2020-04-06,6,67,215
2020-04-06,29,157,393
2020-04-06,17,68,367
2020-04-06,3,69,242
2020-04-06,2,54,188
2020-04-06,5,60,207
2020-04-06,2,54,218
2020-04-06,44,255,833
2020-04-06,42,194,758
2020-04-06,136,756,4675
2020-04-06,19,142,275
2020-04-06,38,188,542
2020-04-05,53,163,348
2020-04-05,15,53,136
2020-04-05,64,368,708
2020-04-05,107,308,1489
2020-04-05,17,116,551
2020-04-05,10,97,497
2020-04-05,8,62,270
2020-04-05,8,56,261
2020-04-05,10,67,308
2020-04-05,58,268,786
2020-04-05,35,213,1316
2020-04-04,18,244,592
2020-04-04,40,236,966
2020-04-04,25,73,233
2020-04-04,6,78,234
2020-04-04,7,67,233
2020-04-04,50,548,1207
2020-04-04,10,89,236
2020-04-04,19,171,1051
2020-04-04,22,321,1849
2020-04-04,11,58,301
2020-04-04,72,236,1071
2020-04-04,25,218,790
2020-04-04,16,153,490
2020-04-04,7,106,348
2020-04-04,49,399,968
2020-04-04,31,206,634
2020-04-04,5,68,257
2020-04-04,3,51,174
2020-04-04,4,56,178
2020-04-04,6,50,180
2020-04-04,9,61,220
2020-04-04,85,443,1020
2020-04-03,27,89,439
2020-04-03,54,192,695
2020-04-03,43,262,1532
2020-04-03,9,158,947
2020-04-03,9,155,1084
2020-04-03,45,309,1054
2020-04-03,36,211,293
2020-04-02,20,46,224
2020-04-02,20,46,208
2020-04-02,20,43,163
2020-04-02,69,212,668
2020-04-02,28,110,367
2020-04-02,12,56,256
2020-04-02,8,59,234
2020-04-02,10,74,263
2020-04-02,58,246,625
2020-04-01,29,142,510
2020-04-01,3,114,441
2020-04-01,3,58,262
2020-04-01,48,271,967
2020-04-01,23,132,433
2020-04-01,7,99,228
2020-04-01,5,61,141
2020-04-01,5,58,183
2020-04-01,18,252,484
2020-04-01,107,384,1255
2020-04-01,19,255,776
2020-04-01,15,207,652
2020-04-01,14,191,659
2020-04-01,19,173,607
2020-04-01,32,204,782
2020-04-01,234,1455,2506
2020-04-01,27,117,361
2020-04-01,86,322,759
2020-03-31,38,202,663
2020-03-31,16,142,560
2020-03-31,170,712,1977
2020-03-31,37,145,473
2020-03-31,43,256,482
2020-03-31,62,218,623
2020-03-31,3,62,223
2020-03-31,3,115,235
2020-03-31,8,66,196
2020-03-31,3,77,205
2020-03-31,46,355,954
2020-03-31,37,174,1527
2020-03-31,52,262,587
2020-03-30,33,203,758
2020-03-30,38,366,942
2020-03-30,11,140,424
2020-03-30,16,244,532
2020-03-30,73,849,2117
2020-03-30,49,111,439
2020-03-30,26,72,298
2020-03-30,5,58,268
2020-03-30,10,53,234
2020-03-30,6,72,281
2020-03-30,10,88,264
2020-03-30,77,268,686
2020-03-29,45,193,505
2020-03-29,7,71,293
2020-03-29,12,100,283
2020-03-29,7,73,288
2020-03-29,149,580,1422
2020-03-29,12,112,496
2020-03-29,46,139,530
2020-03-29,38,207,758
2020-03-29,23,224,1052
2020-03-29,19,233,982
2020-03-29,12,376,1101
2020-03-29,41,395,1060
2020-03-29,7,177,751
2020-03-29,15,226,839
2020-03-29,96,1081,2558
2020-03-29,10,128,481
2020-03-29,10,173,531
2020-03-29,87,582,1491
2020-03-29,23,160,649
2020-03-29,94,327,1405
2020-03-28,80,352,1581
2020-03-28,27,134,578
2020-03-28,10,175,540
2020-03-28,6,232,733
2020-03-28,9,123,441
2020-03-28,77,362,1092
2020-03-28,27,251,1298
2020-03-28,8,189,886
2020-03-28,109,986,2125
2020-03-28,24,41,194
2020-03-27,5,149,546
2020-03-27,5,82,226
2020-03-27,6,70,186
2020-03-27,1,60,188
2020-03-27,37,525,1113
2020-03-27,11,81,421
2020-03-27,28,235,777
2020-03-27,30,242,924
2020-03-27,3,133,529
2020-03-27,3,108,443
2020-03-27,13,307,954
2020-03-27,51,413,1022
2020-03-26,21,120,676
2020-03-26,43,202,1284
2020-03-26,31,356,1487
2020-03-26,154,1361,4569
2020-03-26,58,319,1269
2020-03-26,54,277,1205
2020-03-26,20,300,1053
2020-03-26,11,246,821
2020-03-26,41,406,1277
2020-03-26,20,272,1092
2020-03-26,151,2257,4181
2020-03-26,31,138,487
2020-03-26,15,106,392
2020-03-26,36,194,591
2020-03-25,52,287,1140
2020-03-25,26,268,629
2020-03-25,20,196,578
2020-03-25,6,86,614
2020-03-25,18,95,416
2020-03-25,7,72,333
2020-03-25,25,115,383
2020-03-25,60,600,1255
2020-03-25,76,441,1885
2020-03-25,28,399,1199
2020-03-25,19,399,1221
2020-03-25,130,1968,6173
2020-03-25,842,1142,2444
2020-03-25,87,197,656
2020-03-24,34,167,396
2020-03-24,43,500,806
2020-03-24,75,319,1275
2020-03-24,40,355,1306
2020-03-24,11,176,444
2020-03-24,27,158,460
2020-03-24,8,161,393
2020-03-24,10,127,334
2020-03-24,18,276,451
2020-03-24,57,551,928
2020-03-24,48,241,851
2020-03-24,3,34,199
2020-03-24,10,66,379
2020-03-24,15,66,162
2020-03-24,4,33,250
2020-03-24,18,76,517
2020-03-24,32,109,314
2020-03-24,91,1097,3346
2020-03-24,21,185,988
2020-03-23,22,163,659
2020-03-23,4,66,335
2020-03-23,3,72,320
2020-03-23,7,84,380
2020-03-23,29,394,1073
2020-03-23,70,323,1399
2020-03-23,11,111,422
2020-03-23,5,66,261
2020-03-23,11,87,283
2020-03-23,35,216,535
2020-03-23,25,178,315
2020-03-23,149,973,1829
2020-03-23,4,57,242
2020-03-23,3,56,225
2020-03-23,18,161,390
2020-03-23,35,63,268
2020-03-23,55,217,627
2020-03-22,31,331,1609
2020-03-22,17,301,1066
2020-03-22,35,459,1161
2020-03-22,5,203,839
2020-03-22,6,193,831
2020-03-22,155,1787,4363
2020-03-22,73,378,1679
2020-03-22,25,155,483
2020-03-22,13,112,313
2020-03-22,26,202,421
2020-03-21,48,476,1604
2020-03-21,22,366,1155
2020-03-21,17,281,884
2020-03-21,242,1701,6396
2020-03-21,41,160,1004
2020-03-21,94,568,2288
2020-03-21,40,211,640
2020-03-21,22,140,440
2020-03-21,52,223,558
2020-03-20,34,110,522
2020-03-20,16,111,413
2020-03-20,6,85,323
2020-03-20,28,124,436
2020-03-20,157,848,3573
2020-03-20,20,339,1132
2020-03-20,19,117,519
2020-03-20,13,89,285
2020-03-20,66,611,1832
2020-03-20,27,68,311
2020-03-20,8,51,255
2020-03-20,6,47,195
2020-03-20,13,69,255
2020-03-20,39,270,576
2020-03-20,20,107,393
2020-03-20,34,258,750
2020-03-20,9,48,116
2020-03-20,24,160,567
2020-03-20,54,644,1084
2020-03-19,97,1052,5867
2020-03-19,52,530,1338
2020-03-19,66,210,737
2020-03-19,14,226,728
2020-03-19,12,123,459
2020-03-19,14,178,551
2020-03-19,44,400,1211
2020-03-19,71,711,1893
2020-03-19,38,209,330
2020-03-19,209,2224,4040
2020-03-19,37,158,236
2020-03-19,28,77,195
2020-03-19,5,97,213
2020-03-19,4,111,216
2020-03-18,12,181,210
2020-03-18,10,50,111
2020-03-18,6,34,58
2020-03-18,5,32,68
2020-03-18,15,253,290
2020-03-18,16,104,211
2020-03-18,20,192,369
2020-03-18,3,158,263
2020-03-18,6,53,127
2020-03-18,47,951,1794
2020-03-18,22,96,507
2020-03-18,27,162,495
2020-03-18,5,71,184
2020-03-18,9,89,199
2020-03-18,37,306,612
2020-03-18,10,114,387
2020-03-18,30,212,432
2020-03-18,34,360,576
2020-03-18,4,39,91
2020-03-18,1,30,71
2020-03-18,1,42,91
2020-03-18,37,409,576
2020-03-18,22,155,201
2020-03-17,55,286,883
2020-03-17,31,264,558
2020-03-17,11,115,406
2020-03-17,7,113,388
2020-03-17,3,87,296
2020-03-17,23,86,320
2020-03-17,20,80,287
2020-03-17,42,155,720
2020-03-17,6,44,123
2020-03-17,5,50,93
2020-03-17,2,25,79
2020-03-17,3,39,104
2020-03-17,27,177,317
2020-03-17,42,334,1030
2020-03-17,14,104,185
2020-03-17,70,529,715
2020-03-17,34,208,300
2020-03-17,26,350,476
2020-03-17,58,562,1133
2020-03-16,22,102,237
2020-03-16,9,127,223
2020-03-16,3,114,197
2020-03-16,8,137,275
2020-03-16,8,99,233
2020-03-16,5,105,338
2020-03-16,3,59,196
2020-03-16,5,51,128
2020-03-16,6,47,144
2020-03-16,15,78,221
2020-03-16,12,64,166
2020-03-16,76,658,933
2020-03-16,34,57,204
2020-03-16,3,51,198
2020-03-16,2,56,234
2020-03-16,2,62,253
2020-03-16,31,274,601
2020-03-16,20,433,404
2020-03-16,9,83,219
2020-03-16,3,120,299
2020-03-16,4,69,155
2020-03-16,48,393,823
2020-03-16,59,347,414
2020-03-15,144,760,1584
2020-03-15,14,268,661
2020-03-15,8,245,576
2020-03-15,43,349,750
2020-03-15,16,471,859
2020-03-15,11,264,604
2020-03-15,19,262,647
2020-03-15,524,5693,7991
2020-03-15,58,264,431
2020-03-15,463,2449,3997
2020-03-14,56,573,897
2020-03-14,5,19,64
2020-03-14,31,89,188
2020-03-14,27,264,295
2020-03-14,24,156,326
2020-03-14,11,172,337
2020-03-14,123,511,1087
2020-03-13,26,185,303
2020-03-13,9,163,265
2020-03-13,41,498,786
2020-03-13,55,131,215
2020-03-13,30,65,114
2020-03-13,9,81,147
2020-03-13,26,252,481
2020-03-13,27,153,408
2020-03-13,3,183,437
2020-03-13,1,101,265
2020-03-13,3,94,278
2020-03-13,184,1093,2301
2020-03-13,61,258,627
2020-03-12,161,701,946
2020-03-12,6,66,66
2020-03-12,38,239,224
2020-03-11,42,147,329
2020-03-11,10,89,197
2020-03-11,9,83,170
2020-03-11,4,127,236
2020-03-11,101,946,1176
2020-03-11,11,39,90
2020-03-11,10,70,155
2020-03-11,4,31,92
2020-03-11,3,29,81
2020-03-11,115,212,558
2020-03-11,13,12,29
2020-03-11,4,10,34
2020-03-11,21,34,54
2020-03-10,46,121,159
2020-03-10,65,202,223
2020-03-10,16,30,56
2020-03-10,11,35,52
2020-03-10,8,36,51
2020-03-10,46,179,215
2020-03-10,46,140,207
2020-03-10,24,46,93
2020-03-10,15,21,19
2020-03-10,4,24,26
2020-03-10,1,7,16
2020-03-10,3,3,19
2020-03-10,17,32,61
2020-03-09,8,19,37
2020-03-09,5,31,53
2020-03-09,3,23,40
2020-03-09,9,17,35
2020-03-09,55,162,245
2020-03-09,57,67,231
2020-03-09,37,51,67
2020-03-09,43,89,120
2020-03-08,45,56,65
2020-03-08,11,13,24
2020-03-08,3,4,14
2020-03-08,40,56,77
2020-03-08,39,86,83
2020-03-07,15,22,39
2020-03-07,5,26,34
2020-03-07,3,19,29
2020-03-07,12,16,31
2020-03-07,7,12,27
2020-03-07,4,18,24
2020-03-07,3,13,22
2020-03-07,38,163,168
2020-03-06,13,13,37
2020-03-06,10,11,38
2020-03-06,29,38,157
2020-03-06,16,19,38
2020-03-06,31,29,50
2020-03-06,7,15,32
2020-03-04,45,49,104
2020-03-04,9,19,53
2020-03-04,4,13,43
2020-03-04,4,12,35
2020-03-04,2,12,39
2020-03-04,2,20,47
2020-03-04,2,28,58
2020-03-04,2,21,47
2020-03-04,8,37,85
2020-03-04,10,39,91
2020-03-04,55,103,212
2020-03-04,6,6,8
2020-03-04,17,10,21
2020-03-03,67,90,61
2020-03-03,16,30,78
2020-03-03,13,36,80
2020-03-03,9,37,91
2020-03-03,4,43,101
2020-03-03,7,35,77
2020-03-03,10,37,73
2020-03-03,72,290,400
2020-03-03,46,60,65
2020-03-03,38,87,105
2020-03-03,40,70,82
2020-03-02,27,14,19
2020-03-02,9,12,15
2020-03-02,19,63,71
2020-03-02,52,61,68
2020-03-02,11,20,34
2020-03-02,3,11,22
2020-03-02,4,32,45
2020-03-02,2,13,21
2020-03-02,38,57,79
2020-03-02,5,8,9
2020-03-01,48,24,27
2020-03-01,9,38,44
2020-03-01,65,85,136
2020-03-01,39,149,128
2020-03-01,81,67,99
2020-05-23,13797,10859,30600
2020-05-22,12489,8364,31285
2020-05-21,2114,8651,76314
2020-05-21,3277,4831,17506
2020-05-21,2934,5722,18603
2020-05-18,5522,9961,42386
2020-05-12,3527,3511,12008
2020-05-05,10188,13579,62556
2020-05-05,2141,2419,7718
2020-05-05,409,523,1775
2020-05-02,16238,18104,125875
2020-05-01,986,832,4989
2020-05-01,615,491,1805
2020-04-28,8092,7884,42768
2020-04-27,1248,1693,6641
2020-04-21,5020,12208,40349
2020-04-20,6197,8610,28264
2020-04-20,562,2061,5969
2020-04-18,1518,1628,7636
2020-04-17,1898,4255,18242
2020-04-15,20657,17095,78820
2020-04-15,2648,4004,22587
2020-04-14,3218,22700,121756
2020-04-10,1407,2727,14383
2020-04-06,2228,2695,8471
2020-04-06,23182,18154,70363
2020-04-05,5443,7487,31274
2020-04-03,2664,1825,6897
2020-04-03,32,313,1275
2020-04-03,182,914,3764
2020-04-03,97,508,1753
2020-04-02,7230,13203,48979
2020-04-01,8415,26723,63250
2020-03-27,26329,34036,191700
2020-03-26,3031,6385,18639
2020-03-21,818,1781,6662
2020-03-21,16602,24321,78666
2020-03-19,1030,4382,9966
2020-03-18,926,3090,19587
2020-03-18,41493,41354,199653
2020-03-16,4838,12964,112659
2020-03-13,6907,37790,135196
2020-03-12,43486,117989,563257
2020-03-11,1337,6386,21426
2020-03-10,5509,30225,163948
2020-03-09,471,1417,10966
2020-05-24,1510,3727,14073
2020-05-24,2777,11821,29438
2020-05-23,9153,18971,80182
2020-05-22,1728,1699,7682
2020-05-22,614,875,3250
2020-05-21,1429,3823,16114
2020-05-20,638,4093,18813
2020-05-19,791,2085,10349
2020-05-19,710,1875,7259
2020-05-18,6925,23039,136475
2020-05-18,1239,2518,10442
2020-05-17,2033,6244,34624
2020-05-17,4325,18386,85017
2020-05-15,303,765,2604
2020-05-15,851,5277,20398
2020-05-15,1165,1907,5939
2020-05-15,3094,8970,37036
2020-05-14,1603,2375,10668
2020-05-14,841,1790,5499
2020-05-14,608,1619,5433
2020-05-13,2572,10939,43142
2020-05-13,1531,6962,17772
2020-05-13,3755,6911,24278
2020-05-13,3327,13098,53946
2020-05-12,5085,24648,75476
2020-05-11,597,980,3329
2020-05-11,1478,9081,36312
2020-05-10,944,4971,21067
2020-05-09,2444,8146,29113
2020-05-09,1189,3409,14555
2020-05-08,1783,4666,15359
2020-05-07,2790,7496,46167
2020-05-07,1449,5750,21913
2020-05-06,1703,3452,13551
2020-05-06,2004,12516,34961
2020-05-06,1908,6456,23142
2020-05-06,1206,6028,18635
2020-05-05,1397,6418,20684
2020-05-05,2194,8540,36826
2020-05-04,6302,21110,75350
2020-05-02,3188,10915,63830
2020-05-02,7828,55429,156878
2020-05-02,970,2302,12214
2020-05-02,1108,9072,49005
2020-05-01,1707,4746,22286
2020-04-30,1463,5884,17294
2020-04-30,4326,6217,30239
2020-04-29,1770,3561,12477
2020-04-29,2178,7004,23025
2020-04-29,1588,6335,23254
2020-04-28,4726,10888,50116
2020-04-28,4174,11584,35202
2020-04-28,3004,3844,13499
2020-04-27,2895,2579,8788
2020-04-27,957,3937,17095
2020-04-27,1519,2307,8344
2020-04-27,1018,2275,7776
2020-04-27,1168,4847,20930
2020-04-26,13124,22695,120685
2020-04-26,1073,5500,23302
2020-04-25,27,261,1373
2020-04-25,22,222,1059
2020-04-25,32,246,1159
2020-04-25,593,3045,15910
2020-04-23,2114,7423,22330
2020-04-23,401,1798,7115
2020-04-22,760,3326,15487
2020-04-22,113,409,7429
2020-04-22,563,2058,6904
2020-04-21,601,3529,11515
2020-04-20,411,1612,5968
2020-04-20,579,1538,5521
2020-04-19,635,1329,5160
2020-04-19,1141,6414,27343
2020-04-19,369,845,2685
2020-04-19,18607,34995,212491
2020-04-19,1348,8010,21800
2020-04-18,927,2662,13292
2020-04-18,727,4334,21343
2020-04-18,451,1248,3685
2020-04-17,6119,13228,50210
2020-04-17,3189,24871,54733
2020-04-17,4305,18719,55121
2020-04-17,2840,11372,64407
2020-04-16,1637,5574,21858
2020-04-16,1178,3519,12991
2020-04-15,873,3392,12703
2020-04-14,4433,16719,51234
2020-04-13,1711,14969,71260
2020-04-13,1663,6577,20214
2020-04-13,1763,6999,38552
2020-04-13,1814,5551,19784
2020-04-13,755,1259,4811
2020-04-13,443,1295,3999
2020-04-12,1623,9873,70737
2020-04-11,7296,15039,85014
2020-04-10,850,4299,16141
2020-04-10,1435,5197,21559
2020-04-10,1185,2279,7370
2020-04-09,754,2929,11271
2020-04-09,13625,20383,152152
2020-04-08,1960,6680,30553
2020-04-08,552,1551,5644
2020-04-07,1240,5281,18639
2020-04-07,464,2927,12982
2020-04-06,5852,8279,26384
2020-04-06,231,755,2326
2020-04-06,488,1772,5195
2020-04-05,2069,5498,18137
2020-04-05,648,1630,5967
2020-04-05,487,1202,3444
2020-04-04,433,736,2602
2020-04-04,22748,44530,268668
2020-04-04,2819,12221,46464
2020-04-04,644,2410,9959
2020-04-03,1867,14695,35952
2020-04-03,452,1842,5492
2020-04-03,5467,8370,58444
2020-03-31,2811,13364,38312
2020-03-31,276,2393,8665
2020-03-31,753,5469,12593
2020-03-31,3311,13768,82054
2020-03-31,803,2965,9836
2020-03-30,1772,10949,28934
2020-03-30,716,2550,7224
2020-03-30,2173,8070,26692
2020-03-28,959,4679,20283
2020-03-28,1381,6836,24166
2020-03-28,16051,39719,222117
2020-03-27,2737,3537,15723
2020-03-27,1754,2128,9258
2020-03-27,894,1854,5815
2020-03-27,797,2394,9189
2020-03-27,11587,34446,161823
2020-03-27,1309,7070,21952
2020-03-26,2453,8335,39729
2020-03-26,2905,15232,53408
2020-03-26,780,3213,10527
2020-03-26,5556,5368,19359
2020-03-25,3169,21661,53389
2020-03-25,799,2243,9120
2020-03-25,1167,2733,8645
2020-03-24,1712,9521,30369
2020-03-24,3656,24133,71986
2020-03-23,5033,28532,122239
2020-03-23,2135,3371,10967
2020-03-22,1717,8534,28603
2020-03-22,1153,1960,8948
2020-03-21,5782,40237,81430
2020-03-21,5650,15767,72776
2020-03-20,3961,12028,59221
2020-03-20,1545,7541,27576
2020-03-20,6875,13907,68478
2020-03-19,1933,8612,33027
2020-03-19,266,2254,9205
2020-03-19,3815,24505,78400
2020-03-18,869,1829,7023
2020-03-18,2447,6172,31595
2020-03-17,463,1814,6603
2020-03-16,1370,5501,27874
2020-03-16,374,1854,7420
2020-03-16,519,2205,8314
2020-03-16,737,6058,33089
2020-03-15,672,1425,5545
2020-03-15,337,862,3260
2020-03-15,703,2128,11106
2020-03-15,2794,13134,92758
2020-03-15,1705,6393,32444
2020-03-15,392,1453,6090
2020-03-15,3885,4150,19016
2020-03-14,1327,3333,13942
2020-03-14,825,3880,20610
2020-03-14,6397,11851,67031
2020-03-13,3458,11035,61657
2020-03-12,15578,10650,62065
2020-03-12,8891,21487,133633
2020-03-12,4144,13475,89492
2020-03-12,2383,6608,27301
2020-03-12,2869,3535,16347
2020-03-12,2628,7097,36745
2020-03-11,979,3221,15841
2020-03-11,1008,3175,20148
2020-03-11,6390,11331,64701
2020-03-11,1104,3080,13309
2020-03-08,505,1736,6589
2020-03-05,1413,4518,23435
2020-03-02,767,4081,26604
2020-03-02,424,1044,6712
2020-03-01,228,1027,3582
2020-03-01,693,4280,18623
2020-05-25,196,217,1066
2020-05-25,25,33,208
2020-05-25,314,230,1499
2020-05-25,17,47,255
2020-05-25,24,72,364
2020-05-25,22,36,184
2020-05-24,69,88,632
2020-05-23,705,2680,12079
2020-05-23,32,82,483
2020-05-22,1119,723,5429
2020-05-22,1,18,147
2020-05-22,320,118,643
2020-05-22,18,33,200
2020-05-21,10,43,273
2020-05-21,199,79,555
2020-05-21,10,20,135
2020-05-21,200,177,878
2020-05-21,17,34,186
2020-05-21,164,96,555
2020-05-21,15,39,162
2020-05-20,117,65,410
2020-05-20,8,23,128
2020-05-20,138,357,1899
2020-05-20,9,42,211
2020-05-19,318,407,1466
2020-05-19,17,24,150
2020-05-18,963,1728,21544
2020-05-18,77,106,793
2020-05-18,140,83,553
2020-05-18,18,24,157
2020-05-16,151,140,705
2020-05-16,22,28,141
2020-05-15,177,171,930
2020-05-15,29,23,165
2020-05-15,16,66,548
2020-05-15,95,205,1611
2020-05-15,14,32,235
2020-05-14,123,101,487
2020-05-14,18,19,136
2020-05-14,14,55,308
2020-05-14,3,15,79
2020-05-14,217,110,681
2020-05-14,8,22,135
2020-05-14,134,83,422
2020-05-14,6,19,133
2020-05-13,3,14,110
2020-05-13,144,58,440
2020-05-13,13,15,130
2020-05-13,229,110,808
2020-05-12,80,109,642
2020-05-12,21,61,405
2020-05-12,7,14,100
2020-05-11,218,121,806
2020-05-11,22,35,186
2020-05-11,138,95,550
2020-05-11,5,31,154
2020-05-11,542,891,6634
2020-05-11,232,102,618
2020-05-11,16,41,173
2020-05-11,204,288,1455
2020-05-09,319,131,808
2020-05-09,33,39,181
2020-05-08,158,82,477
2020-05-08,17,30,154
2020-05-08,122,100,490
2020-05-08,15,37,158
2020-05-08,21,55,351
2020-05-08,12,53,211
2020-05-07,17,55,279
2020-05-06,538,120,798
2020-05-06,16,31,187
2020-05-06,176,120,807
2020-05-06,16,22,187
2020-05-05,336,82,459
2020-05-05,16,19,147
2020-05-05,8,54,435
2020-05-05,396,786,6228
2020-05-05,2,5,38
2020-05-05,17,63,301
2020-05-05,7,8,45
2020-05-04,51,109,574
2020-05-04,9,21,131
2020-05-04,93,199,1043
2020-05-04,332,562,4129
2020-05-04,8,23,121
2020-05-04,15,37,273
2020-05-04,142,145,783
2020-05-04,16,35,156
2020-05-03,393,1476,6241
2020-05-03,27,58,335
2020-05-02,342,362,2494
2020-05-02,39,36,215
2020-05-01,159,249,1616
2020-05-01,12,31,224
2020-05-01,764,221,1073
2020-05-01,19,15,118
2020-04-30,95,115,488
2020-04-29,23,24,171
2020-04-29,65,81,423
2020-04-29,23,27,176
2020-04-29,201,216,993
2020-04-29,28,40,214
2020-04-29,196,141,667
2020-04-29,35,37,190
2020-04-28,264,590,3919
2020-04-28,132,87,634
2020-04-28,21,19,130
2020-04-28,163,251,1305
2020-04-28,27,49,342
2020-04-28,39,149,913
2020-04-28,182,124,655
2020-04-28,24,45,176
2020-04-27,41,74,570
2020-04-27,11,34,181
2020-04-27,35,134,655
2020-04-27,134,298,2505
2020-04-27,10,32,246
2020-04-27,334,1122,3860
2020-04-27,9,34,208
2020-04-26,187,406,2287
2020-04-26,28,46,319
2020-04-25,59,158,933
2020-04-25,17,35,280
2020-04-25,24,80,600
2020-04-25,4,17,132
2020-04-25,314,192,1203
2020-04-25,14,41,215
2020-04-24,390,256,2137
2020-04-24,31,56,337
2020-04-24,425,2143,10714
2020-04-24,12,52,356
2020-04-23,89,86,495
2020-04-23,29,75,628
2020-04-23,223,363,2559
2020-04-23,18,54,322
2020-04-23,173,365,2410
2020-04-23,9,49,265
2020-04-23,159,212,995
2020-04-23,10,47,205
2020-04-22,16,183,1097
2020-04-22,54,334,1703
2020-04-22,691,1941,9263
2020-04-22,4,27,77
2020-04-22,25,89,384
2020-04-21,5,16,139
2020-04-21,257,360,2534
2020-04-21,11,44,267
2020-04-20,19,56,363
2020-04-19,470,187,1044
2020-04-19,31,48,216
2020-04-18,309,918,3241
2020-04-18,392,800,6471
2020-04-18,26,42,295
2020-04-17,585,1506,8636
2020-04-17,168,288,1397
2020-04-17,8,38,197
2020-04-17,14,64,381
2020-04-17,7,34,239
2020-04-17,326,336,2455
2020-04-17,17,37,206
2020-04-17,152,206,938
2020-04-17,22,42,198
2020-04-16,353,413,2954
2020-04-16,25,39,299
2020-04-15,68,333,1578
2020-04-14,634,1685,13788
2020-04-14,33,70,497
2020-04-14,89,133,544
2020-04-14,11,23,157
2020-04-14,11,46,342
2020-04-14,280,372,2875
2020-04-14,2,9,72
2020-04-14,11,46,307
2020-04-14,254,144,926
2020-04-14,12,38,184
2020-04-11,196,349,1885
2020-04-11,34,57,347
2020-04-10,38,83,519
2020-04-10,461,1245,6992
2020-04-09,24,45,353
2020-04-09,285,940,3723
2020-04-09,497,1849,6207
2020-04-09,229,146,745
2020-04-09,24,27,136
2020-04-08,45,92,566
2020-04-08,289,619,3597
2020-04-08,24,51,299
2020-04-08,128,257,948
2020-04-08,15,44,184
2020-04-07,213,298,2020
2020-04-07,22,52,344
2020-04-07,155,352,2403
2020-04-07,235,557,2600
2020-04-07,128,229,1095
2020-04-07,12,49,194
2020-04-07,126,793,3169
2020-04-06,22,65,388
2020-04-05,79,668,7227
2020-04-05,910,5025,15490
2020-04-05,8,31,141
2020-04-05,229,138,641
2020-04-05,23,42,175
2020-04-05,467,1256,7775
2020-04-05,20,88,420
2020-04-04,244,696,1925
2020-04-04,17,53,220
2020-04-04,494,2206,14237
2020-04-04,13,69,408
2020-04-04,345,181,1281
2020-04-04,22,38,175
2020-04-03,609,2044,10889
2020-04-02,13,50,219
2020-04-02,278,706,2883
2020-04-02,316,158,789
2020-04-02,20,44,140
2020-04-01,110,107,523
2020-04-01,10,24,120
2020-04-01,1446,8877,31366
2020-04-01,66,205,609
2020-04-01,342,147,726
2020-04-01,14,41,135
2020-03-31,126,214,1541
2020-03-31,20,35,219
2020-03-31,20,115,474
2020-03-31,21,94,491
2020-03-31,3,18,62
2020-03-31,1,13,67
2020-03-31,195,131,930
2020-03-30,212,229,1872
2020-03-30,16,43,219
2020-03-30,5,14,91
2020-03-30,16,51,310
2020-03-30,42,109,689
2020-03-30,37,133,875
2020-03-30,4,19,83
2020-03-30,1,5,22
2020-03-30,277,188,769
2020-03-30,17,44,159
2020-03-29,61,624,2653
2020-03-29,397,1047,6056
2020-03-29,5,16,58
2020-03-29,20,63,266
2020-03-29,298,316,1554
2020-03-28,235,500,3679
2020-03-28,17,42,327
2020-03-28,1990,2083,13767
2020-03-28,293,226,1299
2020-03-28,18,49,169
2020-03-27,51,197,943
2020-03-27,57,347,1472
2020-03-27,8,18,77
2020-03-26,555,1449,6038
2020-03-26,538,279,1389
2020-03-26,135,294,1029
2020-03-26,6,31,118
2020-03-26,9,34,166
2020-03-26,1539,13127,53789
2020-03-26,385,1220,3954
2020-03-26,19,56,195
2020-03-26,191,134,685
2020-03-26,19,42,127
2020-03-26,154,449,1598
2020-03-26,10,28,132
2020-03-26,250,319,1788
2020-03-26,13,31,181
2020-03-25,97,275,1227
2020-03-25,7,101,391
2020-03-25,48,55,317
2020-03-25,19,78,331
2020-03-25,227,1313,5172
2020-03-25,361,2955,7340
2020-03-25,14,40,240
2020-03-25,5,40,77
2020-03-25,248,215,812
2020-03-25,11,40,141
2020-03-24,368,473,1383
2020-03-24,82,119,548
2020-03-24,10,26,123
2020-03-24,151,192,879
2020-03-24,8,30,141
2020-03-24,926,7808,30025
2020-03-24,134,136,512
2020-03-24,8,32,112
2020-03-23,206,104,756
2020-03-23,14,21,133
2020-03-23,2111,21704,58719
2020-03-23,398,1069,2744
2020-03-23,1614,22976,64292
2020-03-23,36,140,418
2020-03-23,218,751,5328
2020-03-23,2,22,78
2020-03-23,22,76,459
2020-03-23,39,213,853
